# radius 	V_nucl, eV
2.899999999999999800e-03	-6.025650287456374645e+04
2.929999999999999879e-03	-6.018032374213725416e+04
2.959999999999999958e-03	-6.010415219479666848e+04
3.000000000000000062e-03	-6.000178075340820942e+04
3.030000000000000141e-03	-5.992512948739522108e+04
3.059999999999999786e-03	-5.984835537815371936e+04
3.089999999999999865e-03	-5.977140848468500917e+04
3.119999999999999944e-03	-5.969382938137107703e+04
3.150000000000000022e-03	-5.961558237964224827e+04
3.180000000000000101e-03	-5.953735415673651733e+04
3.220000000000000206e-03	-5.943321858337157755e+04
3.249999999999999851e-03	-5.935481241544629302e+04
3.279999999999999930e-03	-5.927641747746702458e+04
3.310000000000000008e-03	-5.919697122415021295e+04
3.340000000000000087e-03	-5.911770592076808680e+04
3.370000000000000166e-03	-5.903782876174258126e+04
3.399999999999999811e-03	-5.895794219908452214e+04
3.429999999999999889e-03	-5.887744682564876712e+04
3.469999999999999994e-03	-5.877033175350473903e+04
3.500000000000000073e-03	-5.868928040172699548e+04
3.530000000000000152e-03	-5.860859240164284711e+04
3.589999999999999875e-03	-5.844684160657152825e+04
3.650000000000000033e-03	-5.828746874418543302e+04
3.720000000000000216e-03	-5.810692347410844377e+04
3.779999999999999940e-03	-5.794885997121355467e+04
3.840000000000000097e-03	-5.779516025466695282e+04
3.910000000000000281e-03	-5.761724699432283523e+04
3.969999999999999571e-03	-5.746784173812445079e+04
4.029999999999999728e-03	-5.731877859298059775e+04
4.089999999999999886e-03	-5.717113935352035332e+04
4.159999999999999636e-03	-5.700014033368016680e+04
4.219999999999999793e-03	-5.685489637051276804e+04
4.279999999999999950e-03	-5.671085665370799688e+04
4.340000000000000108e-03	-5.656649464851425728e+04
4.409999999999999858e-03	-5.640101037456191989e+04
4.470000000000000015e-03	-5.625751966027783055e+04
4.530000000000000172e-03	-5.611909986197788385e+04
4.599999999999999922e-03	-5.595475015950267698e+04
4.660000000000000080e-03	-5.581610269352151954e+04
4.720000000000000237e-03	-5.567755432864822069e+04
4.780000000000000394e-03	-5.553879343142816651e+04
4.850000000000000144e-03	-5.537789361352656852e+04
4.910000000000000302e-03	-5.524115544771590066e+04
4.969999999999999592e-03	-5.510410096776856517e+04
5.029999999999999749e-03	-5.496699450350140978e+04
5.100000000000000366e-03	-5.480950807440384233e+04
5.159999999999999656e-03	-5.467298179179886938e+04
5.219999999999999814e-03	-5.453702839940987906e+04
5.290000000000000431e-03	-5.437948146027343319e+04
5.349999999999999721e-03	-5.424325117717766261e+04
5.409999999999999878e-03	-5.410978070718401432e+04
5.470000000000000036e-03	-5.397479760665276262e+04
5.539999999999999786e-03	-5.381801293187091505e+04
5.599999999999999943e-03	-5.368279214005790709e+04
5.660000000000000100e-03	-5.355178177098481683e+04
5.720000000000000258e-03	-5.341386881247868587e+04
5.790000000000000008e-03	-5.325810980864746671e+04
5.850000000000000165e-03	-5.312418694794279872e+04
5.910000000000000323e-03	-5.299008771068300848e+04
5.980000000000000072e-03	-5.283370105379264714e+04
6.040000000000000230e-03	-5.269966716421637102e+04
6.100000000000000387e-03	-5.255883552941471135e+04
6.159999999999999677e-03	-5.243129414877330419e+04
6.230000000000000294e-03	-5.227458798006011057e+04
6.289999999999999584e-03	-5.213988198005939921e+04
6.349999999999999742e-03	-5.200014328585995827e+04
6.420000000000000359e-03	-5.184864028194086859e+04
6.479999999999999649e-03	-5.171495948325897189e+04
6.539999999999999807e-03	-5.158032699462608434e+04
6.599999999999999964e-03	-5.144559163952557719e+04
6.669999999999999714e-03	-5.129166234452004574e+04
6.729999999999999871e-03	-5.115448774858088291e+04
6.790000000000000029e-03	-5.101819678707359708e+04
6.850000000000000186e-03	-5.088254801908563240e+04
6.919999999999999936e-03	-5.072489534332974290e+04
6.980000000000000093e-03	-5.058915160841011675e+04
7.040000000000000251e-03	-5.045351865027968597e+04
7.110000000000000001e-03	-5.029482520162953733e+04
7.170000000000000158e-03	-5.015914053333952324e+04
7.230000000000000315e-03	-5.002262745354564686e+04
7.289999999999999605e-03	-4.988715014724133653e+04
7.420000000000000380e-03	-4.959235709104724810e+04
