# radius 	V_nucl, eV
1.389999999999999916e-02	-2.212434287975262066e+02
1.409999999999999969e-02	-2.181052241337314967e+02
1.420000000000000082e-02	-2.165692718510995576e+02
1.430000000000000021e-02	-2.150548014185743853e+02
1.439999999999999961e-02	-2.135613652976120989e+02
1.460000000000000013e-02	-2.106358671428502589e+02
1.469999999999999953e-02	-2.092029700874567482e+02
1.480000000000000066e-02	-2.077894365057847210e+02
1.510000000000000057e-02	-2.036611695553386596e+02
1.529999999999999936e-02	-2.009989320448113688e+02
1.559999999999999928e-02	-1.971335679670265506e+02
1.580000000000000154e-02	-1.946382063471907315e+02
1.609999999999999973e-02	-1.910114074711561614e+02
1.629999999999999852e-02	-1.886677092199763308e+02
1.660000000000000017e-02	-1.852580518244345740e+02
1.679999999999999896e-02	-1.830525988265246440e+02
1.710000000000000062e-02	-1.798411497243048984e+02
1.729999999999999941e-02	-1.777620612881857767e+02
1.760000000000000106e-02	-1.747320261525916862e+02
1.779999999999999985e-02	-1.727687449598659555e+02
1.810000000000000150e-02	-1.699051746014151263e+02
1.830000000000000029e-02	-1.680482874473013055e+02
1.859999999999999848e-02	-1.653378311981512923e+02
1.880000000000000074e-02	-1.635789181002986084e+02
1.909999999999999892e-02	-1.610096157217599000e+02
1.930000000000000118e-02	-1.593411222945914005e+02
1.959999999999999937e-02	-1.569022275655925398e+02
1.980000000000000163e-02	-1.553173565800815084e+02
2.009999999999999981e-02	-1.529991870788862798e+02
2.029999999999999860e-02	-1.514918059253997171e+02
2.060000000000000026e-02	-1.492856145769715397e+02
2.079999999999999905e-02	-1.478501759752699058e+02
2.110000000000000070e-02	-1.457480407718300341e+02
2.129999999999999949e-02	-1.443795145673997240e+02
2.160000000000000114e-02	-1.423742435317413708e+02
2.179999999999999993e-02	-1.410680578112666979e+02
2.210000000000000159e-02	-1.391531068002540223e+02
2.239999999999999977e-02	-1.372894491198934759e+02
2.259999999999999856e-02	-1.360744982427262926e+02
2.290000000000000022e-02	-1.342918628945682826e+02
2.309999999999999901e-02	-1.331291627829270112e+02
2.340000000000000066e-02	-1.314223786446843576e+02
2.359999999999999945e-02	-1.303086296731192419e+02
2.390000000000000110e-02	-1.286729564973060178e+02
2.409999999999999989e-02	-1.276051311321831463e+02
2.440000000000000155e-02	-1.260362155854759720e+02
2.460000000000000034e-02	-1.250115309059192583e+02
2.489999999999999852e-02	-1.235053678829563921e+02
2.510000000000000078e-02	-1.225212613659607115e+02
2.539999999999999897e-02	-1.210741598537643284e+02
2.560000000000000123e-02	-1.201282679799067949e+02
2.589999999999999941e-02	-1.187368208604484181e+02
2.610000000000000167e-02	-1.178269601641997610e+02
2.639999999999999986e-02	-1.164880174350611384e+02
2.659999999999999865e-02	-1.156121676799103000e+02
2.690000000000000030e-02	-1.143228126500228257e+02
2.709999999999999909e-02	-1.134791018555577153e+02
2.740000000000000074e-02	-1.122366299374311609e+02
2.759999999999999953e-02	-1.114233210248410870e+02
2.790000000000000119e-02	-1.102252207987675234e+02
2.809999999999999998e-02	-1.094406996542923167e+02
2.840000000000000163e-02	-1.082846359255497788e+02
2.860000000000000042e-02	-1.075274007092871926e+02
2.889999999999999861e-02	-1.064111993178413229e+02
2.910000000000000087e-02	-1.056798508689214344e+02
2.939999999999999905e-02	-1.046014850437283741e+02
2.960000000000000131e-02	-1.038947182528923605e+02
2.989999999999999949e-02	-1.028522963306225364e+02
3.039999999999999994e-02	-1.011606467199215160e+02
3.090000000000000038e-02	-9.952374305131436927e+01
3.139999999999999736e-02	-9.793897007279025502e+01
3.189999999999999780e-02	-9.640387649798164205e+01
3.239999999999999825e-02	-9.491616235449426142e+01
3.289999999999999869e-02	-9.347366748588493124e+01
3.339999999999999913e-02	-9.207436108639562633e+01
3.389999999999999958e-02	-9.071633216181751891e+01
