# radius 	V_nucl, eV
1.220000000000000077e-02	-5.346651732075401924e+03
1.230000000000000017e-02	-5.327986922997960392e+03
1.239999999999999956e-02	-5.309360498765006014e+03
1.260000000000000009e-02	-5.272298605464276079e+03
1.269999999999999948e-02	-5.253958072054496370e+03
1.280000000000000061e-02	-5.235543753861193181e+03
1.290000000000000001e-02	-5.217118961650183337e+03
1.310000000000000053e-02	-5.180509189105437144e+03
1.319999999999999993e-02	-5.162323711832882509e+03
1.329999999999999932e-02	-5.144106704674372850e+03
1.340000000000000045e-02	-5.125877399062704171e+03
1.359999999999999924e-02	-5.089630487434462339e+03
1.370000000000000037e-02	-5.071609124924410025e+03
1.379999999999999977e-02	-5.053574445106389248e+03
1.389999999999999916e-02	-5.035505243548783255e+03
1.409999999999999969e-02	-4.999609073246367188e+03
1.420000000000000082e-02	-4.981723411225627387e+03
1.430000000000000021e-02	-4.963835583223037247e+03
1.439999999999999961e-02	-4.945929450020861623e+03
1.460000000000000013e-02	-4.910295914875418930e+03
1.469999999999999953e-02	-4.892559802794897223e+03
1.480000000000000066e-02	-4.874812925987088420e+03
1.510000000000000057e-02	-4.822175224882525072e+03
1.529999999999999936e-02	-4.787754807197983610e+03
1.559999999999999928e-02	-4.736968468464961916e+03
1.580000000000000154e-02	-4.703690095001268674e+03
1.609999999999999973e-02	-4.654604081643976315e+03
1.629999999999999852e-02	-4.622400239090485229e+03
1.660000000000000017e-02	-4.574845880274582669e+03
1.679999999999999896e-02	-4.543620310574309769e+03
1.710000000000000062e-02	-4.497478611595432085e+03
1.729999999999999941e-02	-4.467156698165067610e+03
1.760000000000000106e-02	-4.422299765399742682e+03
1.779999999999999985e-02	-4.392803721936636975e+03
1.810000000000000150e-02	-4.349140128862149140e+03
1.830000000000000029e-02	-4.320406253161895620e+03
1.859999999999999848e-02	-4.277845549549695534e+03
1.880000000000000074e-02	-4.249818718452048415e+03
1.909999999999999892e-02	-4.208276129829017918e+03
1.930000000000000118e-02	-4.180910061783104538e+03
1.959999999999999937e-02	-4.140315633760904348e+03
1.980000000000000163e-02	-4.113547466018676459e+03
2.009999999999999981e-02	-4.073850309523194937e+03
2.029999999999999860e-02	-4.047655839377543998e+03
2.060000000000000026e-02	-4.008776704895559305e+03
2.079999999999999905e-02	-3.983116958858714042e+03
2.110000000000000070e-02	-3.944999116473535196e+03
2.129999999999999949e-02	-3.919845718462846889e+03
2.160000000000000114e-02	-3.882463050096065672e+03
2.179999999999999993e-02	-3.857773275552153791e+03
2.210000000000000159e-02	-3.821067549431500538e+03
2.239999999999999977e-02	-3.784855193048733781e+03
2.259999999999999856e-02	-3.760921084048529337e+03
2.290000000000000022e-02	-3.725339490420238690e+03
2.309999999999999901e-02	-3.701786902297655161e+03
2.340000000000000066e-02	-3.666765281793171653e+03
2.359999999999999945e-02	-3.643604344874881463e+03
2.390000000000000110e-02	-3.609131565593736013e+03
2.409999999999999989e-02	-3.586325873970341490e+03
2.440000000000000155e-02	-3.552374291808934686e+03
2.460000000000000034e-02	-3.529906876718068361e+03
2.489999999999999852e-02	-3.496446551438021288e+03
2.510000000000000078e-02	-3.474296090962838662e+03
2.539999999999999897e-02	-3.441304779145296834e+03
2.560000000000000123e-02	-3.419458483747833725e+03
2.589999999999999941e-02	-3.386910356000535558e+03
2.610000000000000167e-02	-3.365353884911977275e+03
2.639999999999999986e-02	-3.333227618492015608e+03
2.659999999999999865e-02	-3.311947581744896524e+03
2.690000000000000030e-02	-3.280222789739836116e+03
2.709999999999999909e-02	-3.259198123515218867e+03
2.740000000000000074e-02	-3.227860669137427976e+03
2.759999999999999953e-02	-3.207089585620535672e+03
2.790000000000000119e-02	-3.176113059490587602e+03
2.809999999999999998e-02	-3.155579565007284145e+03
2.840000000000000163e-02	-3.124950779508482356e+03
2.860000000000000042e-02	-3.104644642934487365e+03
2.889999999999999861e-02	-3.074347550931830938e+03
2.910000000000000087e-02	-3.054256771528711397e+03
2.939999999999999905e-02	-3.024276774802897762e+03
2.960000000000000131e-02	-3.004393315592892122e+03
2.989999999999999949e-02	-2.974717572189234943e+03
3.039999999999999994e-02	-2.925985798791090929e+03
3.090000000000000038e-02	-2.878273377260443795e+03
3.139999999999999736e-02	-2.831532578115929482e+03
3.189999999999999780e-02	-2.785717295737121731e+03
3.239999999999999825e-02	-2.740784715194876753e+03
3.289999999999999869e-02	-2.696694450806981422e+03
3.339999999999999913e-02	-2.653408005716591106e+03
3.389999999999999958e-02	-2.610889268762835854e+03
3.440000000000000002e-02	-2.569104888185098844e+03
3.490000000000000047e-02	-2.528021280751545873e+03
3.540000000000000091e-02	-2.487607362679186281e+03
3.590000000000000135e-02	-2.447833832947650990e+03
3.640000000000000180e-02	-2.408676014948850934e+03
3.690000000000000224e-02	-2.370102944896183999e+03
3.740000000000000269e-02	-2.332090847753827347e+03
3.790000000000000313e-02	-2.294615293982329149e+03
3.839999999999999664e-02	-2.257653538301680328e+03
3.889999999999999708e-02	-2.221184069563008507e+03
3.939999999999999752e-02	-2.185185251017433984e+03
3.989999999999999797e-02	-2.149636108498038539e+03
4.039999999999999841e-02	-2.114517445675646286e+03
4.089999999999999886e-02	-2.079811007131453607e+03
4.139999999999999930e-02	-2.045499070949022098e+03
4.189999999999999974e-02	-2.011565414582124504e+03
4.240000000000000019e-02	-1.977993271439717773e+03
4.290000000000000063e-02	-1.944766158597308959e+03
4.340000000000000108e-02	-1.911869132448878872e+03
4.390000000000000152e-02	-1.879287317086322901e+03
4.440000000000000197e-02	-1.847006808879883692e+03
4.490000000000000241e-02	-1.815014145560313864e+03
4.540000000000000285e-02	-1.783295554397520846e+03
4.590000000000000330e-02	-1.751838631512673146e+03
4.639999999999999680e-02	-1.720631562552306377e+03
4.689999999999999725e-02	-1.689662756577819664e+03
4.739999999999999769e-02	-1.658920479357070235e+03
4.789999999999999813e-02	-1.628393898300350429e+03
4.850000000000000144e-02	-1.592082579956727159e+03
4.900000000000000189e-02	-1.562078546928193191e+03
