# radius 	V_nucl, eV
7.539999999999999827e-03	-6.068869760804472207e+03
7.669999999999999735e-03	-6.037188557210339241e+03
7.799999999999999642e-03	-6.006014685110237224e+03
7.919999999999999957e-03	-5.977618356419308839e+03
8.049999999999999864e-03	-5.947246509949523897e+03
8.170000000000000179e-03	-5.919536166397201669e+03
8.300000000000000086e-03	-5.889883923221153054e+03
8.420000000000000401e-03	-5.862809235641108899e+03
8.550000000000000308e-03	-5.833840307580802801e+03
8.670000000000000623e-03	-5.807283468623210865e+03
8.800000000000000530e-03	-5.778846499659171059e+03
8.920000000000000845e-03	-5.752849555749489809e+03
9.050000000000000752e-03	-5.724935134590547932e+03
9.180000000000000659e-03	-5.697312280797759740e+03
9.299999999999999239e-03	-5.672005636941673401e+03
9.429999999999999147e-03	-5.645189326109632020e+03
9.549999999999999462e-03	-5.619893284297028913e+03
9.679999999999999369e-03	-5.593135160050857849e+03
9.799999999999999684e-03	-5.568542361982186776e+03
9.929999999999999591e-03	-5.542177080027794545e+03
1.009999999999999960e-02	-5.507998259513594348e+03
1.020000000000000073e-02	-5.488056515589477385e+03
1.030000000000000013e-02	-5.468164596091030944e+03
1.039999999999999952e-02	-5.448236905687900617e+03
1.060000000000000005e-02	-5.408888046453509560e+03
1.069999999999999944e-02	-5.389329341728235704e+03
1.080000000000000057e-02	-5.369904006979165388e+03
1.089999999999999997e-02	-5.350437242055169008e+03
1.110000000000000049e-02	-5.311830570727259328e+03
1.119999999999999989e-02	-5.292738035925967779e+03
1.129999999999999928e-02	-5.273582298334617917e+03
1.140000000000000041e-02	-5.254465959433217904e+03
1.159999999999999920e-02	-5.216522392866498194e+03
1.170000000000000033e-02	-5.197717459847775899e+03
1.179999999999999973e-02	-5.178892472723820902e+03
1.190000000000000085e-02	-5.160069709234156107e+03
1.209999999999999964e-02	-5.122712314343590151e+03
1.220000000000000077e-02	-5.104173941858563012e+03
1.230000000000000017e-02	-5.085590705886420437e+03
1.239999999999999956e-02	-5.067035221975280365e+03
1.260000000000000009e-02	-5.030123782374896109e+03
1.269999999999999948e-02	-5.011858476541920936e+03
1.280000000000000061e-02	-4.993528367907323627e+03
1.290000000000000001e-02	-4.975178525006236669e+03
1.310000000000000053e-02	-4.938732956593992640e+03
1.319999999999999993e-02	-4.920630984959782836e+03
1.329999999999999932e-02	-4.902503390259056687e+03
1.340000000000000045e-02	-4.884356636640302895e+03
1.359999999999999924e-02	-4.848290876126120565e+03
1.370000000000000037e-02	-4.830360925999584651e+03
1.379999999999999977e-02	-4.812419639439231105e+03
1.389999999999999916e-02	-4.794447661914640776e+03
1.409999999999999969e-02	-4.758744943375864750e+03
1.420000000000000082e-02	-4.740959224128920141e+03
1.430000000000000021e-02	-4.723173570317700978e+03
1.439999999999999961e-02	-4.705365454040175791e+03
1.460000000000000013e-02	-4.669950609133447870e+03
1.469999999999999953e-02	-4.652322930896007165e+03
1.480000000000000066e-02	-4.634650007651446685e+03
1.510000000000000057e-02	-4.582383762606082200e+03
1.529999999999999936e-02	-4.548188481389722256e+03
1.559999999999999928e-02	-4.497741103703987392e+03
1.580000000000000154e-02	-4.464690134502246110e+03
1.609999999999999973e-02	-4.415947239724057908e+03
1.629999999999999852e-02	-4.383974458734507607e+03
1.660000000000000017e-02	-4.336770090383769457e+03
1.679999999999999896e-02	-4.305779876671326747e+03
1.710000000000000062e-02	-4.259995346420681926e+03
1.729999999999999941e-02	-4.229914485085289016e+03
1.760000000000000106e-02	-4.185423897693100116e+03
1.779999999999999985e-02	-4.156175733025556838e+03
1.810000000000000150e-02	-4.112889118134045020e+03
1.830000000000000029e-02	-4.084410872892835869e+03
1.859999999999999848e-02	-4.042237835885611275e+03
1.880000000000000074e-02	-4.014474057556698426e+03
1.909999999999999892e-02	-3.973333335414194153e+03
1.930000000000000118e-02	-3.946238232343569962e+03
1.959999999999999937e-02	-3.906060610382866798e+03
1.980000000000000163e-02	-3.879571711270083142e+03
2.009999999999999981e-02	-3.840304506051418684e+03
2.029999999999999860e-02	-3.814400984904694724e+03
2.060000000000000026e-02	-3.775967470979317113e+03
2.079999999999999905e-02	-3.750611645047144975e+03
2.110000000000000070e-02	-3.712956005461718178e+03
2.129999999999999949e-02	-3.688116085471374390e+03
2.160000000000000114e-02	-3.651213473520697789e+03
2.179999999999999993e-02	-3.626850157042444152e+03
2.210000000000000159e-02	-3.590643008262012245e+03
2.239999999999999977e-02	-3.554936253038710674e+03
2.259999999999999856e-02	-3.531349308915954225e+03
2.290000000000000022e-02	-3.496289151620522716e+03
2.309999999999999901e-02	-3.473095178630492683e+03
2.340000000000000066e-02	-3.438620270946170876e+03
2.359999999999999945e-02	-3.415830862006030657e+03
2.390000000000000110e-02	-3.381926368832972003e+03
2.409999999999999989e-02	-3.359506540921583564e+03
2.440000000000000155e-02	-3.326145063679607119e+03
2.460000000000000034e-02	-3.304078667448269698e+03
2.489999999999999852e-02	-3.271231695384266004e+03
2.510000000000000078e-02	-3.249497370396514725e+03
2.539999999999999897e-02	-3.217143160034279390e+03
2.560000000000000123e-02	-3.195729504213070413e+03
2.589999999999999941e-02	-3.163842456869452235e+03
2.610000000000000167e-02	-3.142734951553647988e+03
2.639999999999999986e-02	-3.111294544946134465e+03
2.659999999999999865e-02	-3.090480418977398585e+03
2.690000000000000030e-02	-3.059466551247769075e+03
2.709999999999999909e-02	-3.038928693198000929e+03
2.740000000000000074e-02	-3.008324639439389557e+03
2.759999999999999953e-02	-2.988053879064295415e+03
2.790000000000000119e-02	-2.957841740255470540e+03
2.809999999999999998e-02	-2.937827131110740993e+03
2.840000000000000163e-02	-2.907989356131995009e+03
2.860000000000000042e-02	-2.888219735132897767e+03
2.889999999999999861e-02	-2.858742487198577237e+03
2.910000000000000087e-02	-2.839207327620167234e+03
2.939999999999999905e-02	-2.810075069336397974e+03
2.960000000000000131e-02	-2.790764846532018510e+03
2.989999999999999949e-02	-2.761966507775933678e+03
3.039999999999999994e-02	-2.714704874816492065e+03
3.090000000000000038e-02	-2.668462614101404597e+03
3.139999999999999736e-02	-2.623193472434715659e+03
3.189999999999999780e-02	-2.578852922669141662e+03
3.239999999999999825e-02	-2.535399389250029799e+03
3.289999999999999869e-02	-2.492793802936779230e+03
3.339999999999999913e-02	-2.450998987670550832e+03
3.389999999999999958e-02	-2.409979893098874982e+03
3.440000000000000002e-02	-2.369704310916833492e+03
3.490000000000000047e-02	-2.330139728878396909e+03
3.540000000000000091e-02	-2.291256008287366512e+03
3.590000000000000135e-02	-2.253025835920489044e+03
3.640000000000000180e-02	-2.215422068855720681e+03
3.690000000000000224e-02	-2.178418050967662111e+03
3.740000000000000269e-02	-2.141989414763347213e+03
3.790000000000000313e-02	-2.106112725958304509e+03
3.839999999999999664e-02	-2.070765736684674266e+03
3.889999999999999708e-02	-2.035927537880234240e+03
3.939999999999999752e-02	-2.001577107067115776e+03
3.989999999999999797e-02	-1.967694524330292097e+03
4.039999999999999841e-02	-1.934261018878793720e+03
4.089999999999999886e-02	-1.901258794949028925e+03
4.139999999999999930e-02	-1.868670539685068206e+03
4.189999999999999974e-02	-1.836480386810088476e+03
4.240000000000000019e-02	-1.804671996792077834e+03
4.290000000000000063e-02	-1.773229562190103934e+03
4.340000000000000108e-02	-1.742138428271250405e+03
4.390000000000000152e-02	-1.711384120459992346e+03
4.440000000000000197e-02	-1.680951463837292067e+03
4.490000000000000241e-02	-1.650832076327408231e+03
4.540000000000000285e-02	-1.621007807073531012e+03
4.590000000000000330e-02	-1.591468314473914916e+03
4.639999999999999680e-02	-1.562201842502983709e+03
4.689999999999999725e-02	-1.533196887047022074e+03
4.739999999999999769e-02	-1.504442268896937094e+03
4.789999999999999813e-02	-1.475927519241358823e+03
4.850000000000000144e-02	-1.442054005245087183e+03
4.900000000000000189e-02	-1.414101517581110102e+03
4.950000000000000233e-02	-1.386355301193047580e+03
5.000000000000000278e-02	-1.358805675961149291e+03
5.050000000000000322e-02	-1.331443874999490617e+03
5.099999999999999672e-02	-1.304260910808416156e+03
5.149999999999999717e-02	-1.277248529232811734e+03
5.199999999999999761e-02	-1.250398895372920151e+03
5.249999999999999806e-02	-1.223704146741006070e+03
5.299999999999999850e-02	-1.197156398854114741e+03
5.349999999999999895e-02	-1.170748266082475993e+03
5.399999999999999939e-02	-1.144472572567143743e+03
5.449999999999999983e-02	-1.118323615240934487e+03
5.500000000000000028e-02	-1.092291060846108394e+03
5.550000000000000072e-02	-1.066372760125135756e+03
5.600000000000000117e-02	-1.040560902115692670e+03
5.650000000000000161e-02	-1.014849554148651350e+03
5.700000000000000205e-02	-9.892329665724552115e+02
5.750000000000000250e-02	-9.637056147158576778e+02
5.800000000000000294e-02	-9.382612502416260440e+02
5.850000000000000339e-02	-9.128940753523628473e+02
5.899999999999999689e-02	-8.875988659663106546e+02
5.949999999999999734e-02	-8.623708332191480395e+02
5.999999999999999778e-02	-8.372052705378115434e+02
6.099999999999999867e-02	-7.873987199512253028e+02
6.199999999999999956e-02	-7.384972847745691524e+02
6.300000000000000044e-02	-6.904490261563311151e+02
6.400000000000000133e-02	-6.432016184749737704e+02
6.500000000000000222e-02	-5.967062511226625929e+02
6.600000000000000311e-02	-5.509181723906489196e+02
6.700000000000000400e-02	-5.057944689824331022e+02
6.800000000000000488e-02	-4.612941637860246260e+02
6.900000000000000577e-02	-4.173793280027903734e+02
7.000000000000000666e-02	-3.740144843139880209e+02
7.099999999999999367e-02	-3.311669938743921762e+02
7.199999999999999456e-02	-2.888061954902972843e+02
7.299999999999999545e-02	-2.469023610225473249e+02
7.399999999999999634e-02	-2.054270021567421054e+02
7.510000000000000009e-02	-1.603068055790402582e+02
7.610000000000000098e-02	-1.197207465284839714e+02
7.710000000000000187e-02	-7.948855074402592891e+01
7.810000000000000275e-02	-3.958842581205542643e+01
7.910000000000000364e-02	-0.000000000000000000e+00
8.010000000000000453e-02	3.928665398064334369e+01
